ID,Policy Start Date,Policy End Date,Gender,Age,First Transaction Date,No_Pol,Car_Category,Subject_Car_Colour,Subject_Car_Make,LGA_Name,State,ProductName,target
WMYQJ7G,2010-01-30,2011-01-29,Male,54,2010-01-30,2,,,Kia,Warri,Delta,Car Classic,0
WN12YXU,2010-01-04,2011-01-03,Female,42,2010-01-04,2,Saloon,,Honda,Oshodi-Isolo,Oshodi-Isolo,CarSafe,0
WN489F9,2010-09-18,2011-01-09,Male,66,2010-09-18,1,JEEP,Silver,Nissan,Lagos Mainland,Lagos,Car Classic,0
WN4LQH9,2010-03-20,2011-03-19,Female,34,2010-03-20,1,JEEP,Black,TOYOTA,,,Car Classic,0
WN65BVB,2010-02-26,2011-02-25,Entity,10,2010-02-26,3,,Black,Ford,Abuja Municipal,Abuja-Municipal,CVTP,0
WN67ON0,2010-11-12,2011-03-12,Female,32,2010-11-12,1,,,,,,Car Classic,0
WN6IXGB,2010-01-05,2011-01-04,Male,61,2010-01-05,1,Saloon,,TOYOTA,,,CarSafe,0
WN6XV5L,2010-05-21,2011-05-20,Male,37,2010-05-21,1,Saloon,Green,TOYOTA,,,Car Classic,0
WNF31HI,2010-09-13,2011-09-12,Male,49,2010-09-13,1,,,,,,CarSafe,0
WNFFB0P,2010-02-27,2011-02-26,Female,56,2010-02-27,1,Saloon,,TOYOTA,,,CarSafe,0
WNFK184,2010-05-28,2011-05-27,Male,44,2010-05-28,1,Saloon,,TOYOTA,,,CarSafe,0
WNHGOJY,2010-05-21,2011-05-12,Female,41,2010-05-21,2,Saloon,As Attached,TOYOTA,Ikoyi,Lagos,Car Classic,0
WNMJGPH,2010-07-01,2011-06-27,Male,51,2010-07-01,1,Saloon,White,Honda,,,Car Plus,0
WNMXM5U,2010-04-17,2011-04-16,Male,39,2010-04-17,1,Saloon,,TOYOTA,,,CarSafe,0
WNTHVND,2010-02-27,2011-02-27,Female,36,2010-02-27,1,Saloon,Wine,Honda,,,Car Classic,1
WNU40LK,2010-11-25,2011-11-24,Male,50,2010-11-25,2,,,,Ikeja,Lagos,Car Classic,0
WOIA58Y,2010-09-20,2011-09-19,Male,41,2010-09-20,1,,,,,,CarSafe,0
WOQJWKH,2010-06-21,2011-06-20,Male,40,2010-06-21,1,Saloon,,Mitsubishi,,,CarSafe,0
WOSI66B,2010-10-24,2011-10-23,Female,1,2010-10-24,1,,,,,,CarSafe,0
WOVCY4T,2010-09-06,2011-09-05,Male,42,2010-09-06,1,,,,,,CarSafe,0
WOYHDFJ,2010-07-26,2011-07-24,Female,34,2010-07-26,1,Saloon,,Honda,,,CarSafe,0
WP2H1W0,2010-11-07,2011-02-06,Male,36,2010-11-07,1,Saloon,,Lexus,,,Car Classic,0
WP7CLT3,2010-05-13,2011-01-11,Male,29,2010-05-13,1,Truck,As Attached,Mercedes,Victoria Island,Lagos,CVTP,1
WP9K10L,2010-11-26,2011-06-02,Male,45,2010-11-26,2,JEEP,Green,TOYOTA,Ogun Waterside,Ogun-Waterside,Car Classic,0
WPKBCW9,2010-05-30,2011-05-28,Female,44,2010-05-30,1,JEEP,As Attached,TOYOTA,Ikeja,Lagos,Car Classic,1
WPL6PNC,2010-01-03,2011-01-01,Male,31,2010-01-03,1,Saloon,White,TOYOTA,Ojo,Benue,Car Plus,0
WPQC2C4,2010-08-14,2011-08-13,Male,42,2010-08-14,1,,,,,,CarSafe,0
WPSA9RV,2010-01-30,2011-01-29,Male,50,2010-01-30,2,Saloon,Black,TOYOTA,Ikeja,Lagos,Car Classic,0
WPV13LH,2010-08-19,2011-08-16,Male,42,2010-08-19,2,,,,,,Car Classic,0
WPW1AQZ,2010-08-27,2011-08-26,Male,39,2010-08-27,1,,,,,,CarSafe,0
WPWPUGX,2010-02-28,2011-02-27,Female,58,2010-02-28,1,JEEP,,TOYOTA,,,CarSafe,0
WPY0J1I,2010-05-30,2011-05-29,Female,31,2010-05-30,1,Saloon,Silver,TOYOTA,,,Car Classic,0
WPZTBZR,2010-05-01,2011-04-30,Male,50,2010-05-01,1,Saloon,,TOYOTA,,,CarSafe,0
WQ0OOJE,2010-08-19,2011-08-18,Female,49,2010-08-19,3,JEEP,Black,Hyundai,Olamabolo,Benue,Car Plus,0
WQ1GZZB,2010-01-08,2011-01-07,NOT STATED,40,2010-01-08,1,Saloon,,TOYOTA,,,CarSafe,0
WQ1NB3C,2010-03-01,2011-02-28,Male,28,2010-03-01,1,Saloon,Grey,TOYOTA,,,Car Plus,0
WQ1UHFD,2010-05-24,2011-05-23,Female,46,2010-05-24,2,Mini Bus,Black,TOYOTA,Surulere,Lagos,Car Classic,0
WQ4CFV4,2010-12-21,2011-12-20,Female,42,2010-12-21,1,Saloon,,Mazda,,,CarSafe,0
WQ81KIS,2010-09-14,2011-05-14,Female,44,2010-09-14,1,,As Attached,Range Rover,Ikoyi,Lagos,Car Classic,0
WQELKJT,2010-06-28,2011-06-24,Male,70,2010-06-28,3,JEEP,As Attached,TOYOTA,Amuwo-Odofin,Amuwo-Odofin,Car Classic,0
WQFG5FU,2010-10-26,2011-10-25,Male,54,2010-10-26,3,JEEP,Black,TOYOTA,Lekki,Lagos,Car Classic,0
WQI33HT,2010-02-15,2011-02-14,Female,30,2010-02-15,1,Saloon,,TOYOTA,,,CarSafe,0
WQJRXK9,2010-10-16,2011-10-15,Female,40,2010-10-16,1,,,,Victoria Island,Lagos,Car Classic,0
WQM7ITT,2010-01-11,2011-01-10,Male,56,2010-01-11,1,JEEP,Black,Ford,Lagos Island,Lagos,Car Classic,0
WQRYD54,2010-11-06,2011-03-04,Male,12,2010-11-06,2,JEEP,,Range Rover,Lekki,Lagos,Customized Motor,0
WR19PGF,2010-08-27,2011-08-26,Female,25,2010-08-27,1,,,,,,Car Classic,0
WR4PX26,2010-08-28,2011-08-27,Male,35,2010-08-28,1,,,,,,CarSafe,0
WR9MYYD,2010-08-07,2011-08-06,Male,72,2010-08-07,1,Saloon,Black,Lexus,,,Car Classic,0
WRDTQ92,2010-02-12,2011-02-11,Male,63,2010-02-12,1,Saloon,,TOYOTA,,,CarSafe,0
WRIXBH0,2010-08-01,2011-07-26,Male,120,2010-08-01,1,,,,Victoria Island,Lagos,CVTP,0
WRQG0MC,2010-10-11,2011-10-10,Male,34,2010-10-11,1,,,,,,Car Classic,0
WRSBJHF,2010-11-20,2011-07-11,Male,35,2010-11-20,1,JEEP,Light Green,Lexus,Ikeja,Lagos,Car Classic,1
WRVEDZS,2010-10-18,2011-02-18,Joint Gender,38,2010-10-18,1,Saloon,Black,Honda,Lagos Island,Lagos,Car Classic,0
WS02V5J,2010-07-24,2011-07-23,Male,42,2010-07-24,2,Saloon,,TOYOTA,Alimosho,Lagos,CarSafe,0
WS6IXP9,2010-02-07,2011-02-06,Male,1,2010-02-07,1,Saloon,,TOYOTA,,,CarSafe,0
WS82CW6,2010-11-21,2011-11-20,Male,32,2010-11-21,2,Saloon,Black,Honda,,,Car Classic,0
WSCAW6I,2010-08-08,2011-08-07,Male,57,2010-08-08,1,JEEP,Ash,TOYOTA,,,Car Classic,0
WSD9S82,2010-10-04,2011-10-03,Male,44,2010-10-04,1,,,,Ikeja,Lagos,Car Classic,1
WSIJTMD,2010-08-30,2011-08-29,Male,46,2010-08-30,1,JEEP,Black,Lexus,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
WSR3FKI,2010-07-22,2011-07-21,Male,33,2010-07-22,1,Saloon,,TOYOTA,,,CarSafe,0
WSTYFGB,2010-04-16,2011-04-15,Female,37,2010-04-16,1,JEEP,White,TOYOTA,Yaba,Benue,Car Classic,0
WT0C9OS,2010-08-16,2011-08-15,Male,31,2010-08-16,1,,,,,,CarSafe,0
WT3OW5F,2010-08-29,2011-08-28,Male,1,2010-08-29,1,,,,,,CarSafe,0
WT7CZCE,2010-10-07,2011-02-21,Female,29,2010-10-07,1,Saloon,Black,TOYOTA,,,Car Classic,0
WT8JO6Q,2010-05-20,2011-05-19,Female,55,2010-05-20,2,Saloon,,Honda,Okpe,Benue,CarSafe,0
WTCY2D3,2010-02-20,2011-02-19,Male,1,2010-02-20,1,Saloon,,Honda,,,CarSafe,0
WTHXQQT,2010-10-11,2011-10-31,Female,40,2010-10-11,2,,,,Ibeju/Lekki,Ibeju-Lekki,CVTP,0
WU067ON,2010-08-23,2011-08-22,Male,53,2010-08-23,1,,,TOYOTA,,,Car Classic,0
WU8DGOZ,2010-11-03,2011-11-02,Male,39,2010-11-03,1,Saloon,,Volkswagen,Abuja Municipal,Abuja-Municipal,CarSafe,0
WU98KM9,2010-06-06,2011-06-05,Female,55,2010-06-06,1,Saloon,,TOYOTA,Abuja Municipal,Abuja-Municipal,Car Classic,0
WUCJQLE,2010-05-28,2011-05-27,Male,57,2010-05-28,1,Saloon,,Peugeot,,,CarSafe,0
WUIMXJJ,2010-02-13,2011-02-12,Male,41,2010-02-13,1,Saloon,,TOYOTA,,,CarSafe,0
WUYPWY7,2010-05-09,2011-04-23,Male,41,2010-05-09,1,Saloon,Black,TOYOTA,Surulere,Lagos,Car Classic,0
WV79ROK,2010-02-06,2011-02-05,Female,40,2010-02-06,1,,,TOYOTA,Warri Central,Warri-Central,Car Classic,1
WV7WA7Z,2010-08-14,2011-05-03,Male,36,2010-08-14,1,Saloon,,TOYOTA,Kajola,Benue,Car Classic,0
WV9LLHB,2010-01-07,2011-01-06,Male,50,2010-01-07,1,Saloon,,Chevrolet,,,CarSafe,0
WVCP8T5,2010-11-20,2011-11-20,Male,32,2010-11-20,1,Saloon,Gold,TOYOTA,,,CarFlex,0
WVEHXXD,2010-06-07,2011-06-06,Male,53,2010-06-07,1,Saloon,,Buik,,,CarSafe,0
WVGKX46,2010-12-02,2011-12-01,Female,37,2010-12-02,2,,,,Lagos Island,Lagos,CarSafe,0
WVK6SHX,2010-01-07,2011-01-06,NOT STATED,40,2010-01-07,1,Saloon,,TOYOTA,,,CarSafe,0
WVMIKCT,2010-02-08,2011-02-07,Male,55,2010-02-08,1,Saloon,Black,TOYOTA,,,Car Classic,0
WVVA3RL,2010-01-21,2011-01-20,Male,43,2010-01-21,1,Saloon,Green,Honda,Kosofe,Benue,Car Classic,1
WVYT3FS,2010-05-14,2011-05-13,Male,20,2010-05-14,1,Saloon,,TOYOTA,,,CarSafe,0
WW2HCAC,2010-08-26,2011-08-25,Female,64,2010-08-26,1,Saloon,Silver,TOYOTA,,,Car Classic,1
WW2KLZR,2010-04-04,2011-04-03,Male,42,2010-04-04,2,JEEP,Grey,Honda,Ikeja,Lagos,Car Classic,0
WW2Z6OB,2010-06-27,2011-06-25,Male,40,2010-06-27,1,Saloon,,TOYOTA,Uvwie,Benue,Car Classic,1
WW3PEX5,2010-11-09,2011-11-08,Male,52,2010-11-09,1,Saloon,Black,TOYOTA,ISHERI,Benue,Car Classic,1
WWCD389,2010-01-27,2011-01-26,Male,37,2010-01-27,1,JEEP,Black,Ford,Surulere,Lagos,Car Classic,0
WWO56HH,2010-02-21,2011-02-20,Entity,20,2010-02-21,1,Saloon,White,TOYOTA,Ikorodu,Lagos,Car Classic,0
WWOGAPM,2010-11-05,2011-02-04,Male,34,2010-11-05,1,,,TOYOTA,Warri Central,Warri-Central,Car Classic,1
WWQGD0X,2010-07-12,2011-03-31,Female,27,2010-07-12,1,Saloon,Black,TOYOTA,Ibeju/Lekki,Ibeju-Lekki,Car Classic,1
WWU764N,2010-01-09,2011-01-08,Male,38,2010-01-09,1,Saloon,,TOYOTA,,,CarSafe,0
WWUK4UL,2010-01-15,2011-01-14,,12,2010-01-15,3,Saloon,Black,Hyundai,Victoria Island,Lagos,Customized Motor,0
WWVLVMX,2010-01-01,2010-12-31,,120,2010-01-01,4,,As Attached,TOYOTA,Victoria Island,Lagos,Muuve,1
WWZ70BP,2010-02-22,2011-02-21,Male,50,2010-02-22,1,Saloon,,Honda,Shomolu,Benue,CarSafe,0
WX4U1YF,2010-01-01,2010-12-31,,120,2010-01-01,4,,As Attached,TOYOTA,Victoria Island,Lagos,Muuve,0
WX5SJUN,2010-04-24,2011-04-23,Male,50,2010-04-24,1,Saloon,,Honda,,,CarSafe,0
WX6EG7T,2010-03-26,2011-03-25,Male,34,2010-03-26,1,Saloon,Blue,TOYOTA,,,Car Classic,1
WXGDFHY,2010-11-21,2011-05-20,Male,24,2010-11-21,1,,,,,,Car Classic,0
WXP1UXF,2010-04-11,2011-04-10,,76,2010-04-11,1,,,Mercedes,Victoria Island,Lagos,Customized Motor,0
WXQG3MA,2010-11-09,2010-12-31,,38,2010-11-09,2,,Brown,Ford,Victoria Island,Lagos,Customized Motor,0
WXRJGFS,2010-02-14,2011-02-13,Male,66,2010-02-14,1,JEEP,,Mercedes,,,CarSafe,0
WXUCZR4,2010-06-27,2011-06-26,Male,63,2010-06-27,1,JEEP,Red,Lexus,Ajeromi-Ifelodun,Ajeromi-Ifelodun,Car Classic,0
WXWX7OS,2010-04-30,2011-04-29,Male,40,2010-04-30,1,Saloon,Grey,TOYOTA,Lagos Mainland,Lagos,CarSafe,0
WY15E6A,2010-12-19,2011-06-15,Male,38,2010-12-19,1,,,,,,CarFlex,0
WY15G6D,2010-04-30,2011-04-28,Male,45,2010-04-30,1,JEEP,Black,TOYOTA,Port-Harcourt,Port-Harcourt,Car Classic,1
WY3AYWO,2010-03-28,2011-03-27,Female,50,2010-03-28,1,Saloon,,Honda,,,CarSafe,0
WY9DL6L,2010-01-01,2010-12-31,Entity,120,2010-01-01,2,JEEP,As Attached,Honda,Lagos Island,Lagos,Car Classic,0
WYMG2MK,2010-10-08,2011-02-24,Male,51,2010-10-08,4,JEEP,Black,Range Rover,Victoria Island,Lagos,Customized Motor,0
WYRE1GC,2010-11-30,2011-05-30,Female,28,2010-11-30,1,JEEP,Silver,TOYOTA,,,CarFlex,0
WYWDVDS,2010-12-10,2011-12-09,Male,38,2010-12-10,1,,,,Festac,Benue,Car Classic,0
WYWRCSC,2010-04-26,2011-04-25,Male,1,2010-04-26,1,Saloon,,TOYOTA,,,Car Classic,1
WYXVISV,2010-04-26,2011-04-25,Male,31,2010-04-26,1,,Black,ACURA,Victoria Island,Lagos,Car Classic,0
WYZEGZG,2010-04-26,2011-04-24,Male,47,2010-04-26,1,JEEP,,Chevrolet,Ifako-Ijaye ,Ifako-Ijaye,CarSafe,0
WZ7WQ2R,2010-08-10,2011-08-09,Female,32,2010-08-10,2,,,Nissan,Abuja Municipal,Abuja-Municipal,Car Classic,0
WZOVM0V,2010-09-12,2011-09-11,Male,40,2010-09-12,1,,,,,,CarSafe,0
WZOY9Z5,2010-03-12,2011-03-11,Male,39,2010-03-12,1,JEEP,,TOYOTA,,,CarFlex,0
WZTII8P,2010-06-28,2011-06-27,Male,49,2010-06-28,1,Saloon,,TOYOTA,,,CarSafe,0
WZXWTIM,2010-10-22,2011-10-21,Male,40,2010-10-22,1,,,,,,CarSafe,0
WZZLOBN,2010-02-26,2011-02-25,Male,3,2010-02-26,1,,Blue,.,Victoria Island,Lagos,Motor Cycle,0
X0E3P56,2010-08-28,2011-08-27,Female,37,2010-08-28,1,Saloon,Purple,Honda,Yaba,Benue,Car Plus,0
X0ECTNT,2010-06-10,2011-06-09,Male,44,2010-06-10,1,Saloon,,Hyundai,,,CarSafe,0
X0FHMGM,2010-05-24,2011-05-23,Male,61,2010-05-24,1,JEEP,Black,Honda,Palm Groove,Lagos,Car Classic,0
X0KLWYJ,2010-05-30,2011-05-29,Male,68,2010-05-30,1,Saloon,As Attached,TOYOTA,Victoria Island,Lagos,Car Classic,0
X0OJOE5,2010-01-10,2011-01-09,Male,34,2010-01-10,1,Saloon,Blue,TOYOTA,,,Car Classic,1
X0UELI5,2010-11-07,2011-11-06,Female,1,2010-11-07,1,,,,,,CarSafe,0
X0YSJI5,2010-02-26,2011-02-20,Male,48,2010-02-26,1,,,TOYOTA,Lagos Island,Lagos,Car Classic,0
X11BG29,2010-02-06,2011-02-05,Male,43,2010-02-06,1,JEEP,Silver,Volkswagen,Ilupeju,Lagos,Car Classic,0
X13H8RY,2010-04-12,2011-04-11,Male,38,2010-04-12,1,JEEP,,Honda,,,CarFlex,1
X144N8T,2010-09-13,2011-09-12,Male,20,2010-09-13,1,,,,,,CarSafe,0
X1JGA9Y,2010-03-06,2011-03-05,Male,20,2010-03-06,1,Saloon,,TOYOTA,,,CarSafe,0
X1Q44LG,2010-08-26,2011-08-25,Female,59,2010-08-26,1,Saloon,,TOYOTA,,,Car Classic,0
X1QGLOB,2010-07-15,2011-07-14,Female,25,2010-07-15,1,Saloon,Black,TOYOTA,,,Car Classic,0
X1YMJS2,2010-04-17,2011-04-16,Male,42,2010-04-17,1,Saloon,White,Honda,Obia/Akpor,Obia-Akpor,Car Classic,0
X1ZCKZB,2010-11-24,2011-11-23,Male,30,2010-11-24,1,Saloon,,Mercedes,,,Car Classic,1
X205W3G,2010-01-02,2011-01-01,Male,66,2010-01-02,1,Saloon,Black,TOYOTA,Abuja Municipal,Abuja-Municipal,Car Classic,0
X25P0FL,2010-04-11,2011-04-16,Female,66,2010-04-11,2,JEEP,Blue,Lexus,Ilupeju,Lagos,Car Classic,0
X2625LW,2010-03-08,2011-03-07,NOT STATED,35,2010-03-08,1,Saloon,,Honda,,,CarSafe,0
X2ECY2Q,2010-02-15,2011-02-14,Male,58,2010-02-15,1,,Black,Mercedes,Abuja Municipal,Abuja-Municipal,Car Classic,0
X2GYU86,2010-04-13,2011-04-12,Female,62,2010-04-13,1,,,Porsche,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
X2OF9XP,2010-01-02,2011-01-01,Female,34,2010-01-02,1,,Black,TOYOTA,Kosofe,Benue,Car Classic,0
X2T2GGX,2010-01-09,2011-01-08,Female,51,2010-01-09,1,Saloon,,Volkswagen,,,CarSafe,0
X2V6NVE,2010-02-01,2011-01-31,Male,52,2010-02-01,2,JEEP,Black,Land Rover,Lagos,Lagos,Car Classic,0
X31OUQ1,2010-06-24,2011-06-23,Female,38,2010-06-24,1,Saloon,,Nissan,,,CarSafe,0
X36658B,2010-08-08,2011-04-29,Entity,20,2010-08-08,2,,,DAF,Lagos,Lagos,CVTP,0
X3EOJTJ,2010-06-07,2011-06-06,Joint Gender,61,2010-06-07,1,JEEP,Silver,TOYOTA,,,Car Classic,0
X3IUL1A,2010-10-24,2011-10-23,Entity,3,2010-10-24,2,Saloon,,TOYOTA,Asaba,Delta,Car Classic,0
X3PQFZ1,2010-07-19,2011-07-18,NOT STATED,60,2010-07-19,1,JEEP,Black,Honda,,,Customized Motor,0
X3R4DAS,2010-10-24,2011-10-23,Female,41,2010-10-24,1,,,,,,CarFlex,0
X3TKPRD,2010-02-20,2011-02-19,Male,-26,2010-02-20,1,Saloon,As Attached,COMMANDER,,,CarSafe,0
X3WLLTH,2010-05-31,2011-05-30,Female,54,2010-05-31,1,Saloon,Silver,TOYOTA,,,Car Classic,0
X43RB5L,2010-05-03,2011-05-02,Male,44,2010-05-03,1,,Blue,Mercedes,Victoria Island,Lagos,Car Classic,1
X48OUJ9,2010-05-08,2011-05-07,Male,40,2010-05-08,1,Saloon,,TOYOTA,,,CarSafe,0
X4AZUJC,2010-12-02,2011-12-01,Male,31,2010-12-02,1,,,,,,CarSafe,0
X4B4LIK,2010-06-06,2011-06-05,Male,40,2010-06-06,1,Saloon,,Hyundai,,,CarSafe,0
X4EMCLW,2010-10-14,2011-06-04,Female,34,2010-10-14,1,,,,Abuja Municipal,Abuja-Municipal,Car Classic,0
X4J87U4,2010-05-21,2011-04-03,Male,53,2010-05-21,1,JEEP,Blue,Lexus,,,Car Classic,1
X4V94NN,2010-05-06,2011-05-05,Female,37,2010-05-06,1,Saloon,Gold,TOYOTA,,,Car Classic,0
X52O7NV,2010-04-18,2011-04-17,Male,38,2010-04-18,1,Saloon,,TOYOTA,,,CarSafe,0
X53NZR4,2010-05-13,2011-05-12,Male,36,2010-05-13,1,JEEP,As Attached,Mercedes,,,Car Classic,0
X54TDYI,2010-08-13,2011-07-29,Male,42,2010-08-13,1,Truck,White & Blue,Iveco,Abeokuta,Ogun,CVTP,0
X56H0S3,2010-10-18,2011-01-17,Male,45,2010-10-18,1,Saloon,Black,TOYOTA,Lagos Mainland,Lagos,Car Classic,0
X5JNJ4H,2010-11-14,2011-08-30,Male,46,2010-11-14,3,JEEP,Blue,Honda,Lagos,Lagos,Car Classic,0
X5L1TJD,2010-02-11,2011-02-10,NOT STATED,100,2010-02-11,1,Saloon,,Nissan,,,CarSafe,0
X5LIMUN,2010-11-05,2011-11-04,Male,32,2010-11-05,1,,,,,,CarSafe,0
X5O0NXN,2010-01-22,2011-01-21,Male,33,2010-01-22,1,Saloon,,TOYOTA,Port Harcourt,Rivers,Car Classic,0
X5ZALW9,2010-02-07,2011-02-06,Male,48,2010-02-07,3,Saloon,,TOYOTA,Apapa,Lagos,Car Classic,1
X65GTPY,2010-12-16,2011-12-14,Male,42,2010-12-16,1,,,,,,CarSafe,0
X65TIB7,2010-04-29,2011-04-28,Male,20,2010-04-29,1,JEEP,,Nissan,Lagos,Lagos,Car Classic,0
X68OPDC,2010-01-01,2010-12-31,,120,2010-01-01,4,,As Attached,As Attached,Victoria Island,Lagos,Motor Cycle,0
X6BQELG,2010-03-26,2011-03-25,Male,51,2010-03-26,3,Saloon,Red,Nissan,Ibeju/Lekki,Ibeju-Lekki,Customized Motor,0
X6CBL74,2010-02-12,2011-02-10,Male,35,2010-02-12,1,Saloon,,TOYOTA,,,Car Classic,1
X6CLL4Q,2010-03-26,2011-03-25,Male,69,2010-03-26,1,Saloon,,TOYOTA,,,CarSafe,0
X6GB6DV,2010-04-18,2011-04-17,Male,37,2010-04-18,1,Saloon,,Skoda,,,CarSafe,0
X6GF2PB,2010-03-07,2010-12-31,Entity,20,2010-03-07,3,,As Attached,,Lagos,Lagos,Muuve,1
X6HISMO,2010-09-27,2011-09-26,Male,68,2010-09-27,1,,White,DAF,Victoria Island,Lagos,CVTP,0
X6HQFTX,2010-04-12,2011-04-11,Male,46,2010-04-12,1,Saloon,,Honda,,,CarSafe,0
X6JICZK,2010-03-13,2011-03-13,Female,30,2010-03-13,1,Saloon,,TOYOTA,,,CarFlex,0
X6L6VXN,2010-10-31,2011-10-30,Female,31,2010-10-31,1,,,Hyundai,Victoria Island,Lagos,Customized Motor,0
X6LPVVF,2010-06-13,2011-06-12,Male,39,2010-06-13,1,JEEP,,Lexus,,,Car Plus,0
X6QI213,2010-02-28,2011-02-27,Male,55,2010-02-28,1,JEEP,,Mercedes,Abuja Municipal,Abuja-Municipal,Car Classic,0
X6R5B21,2010-08-28,2011-03-10,Male,41,2010-08-28,1,,,,,,Car Classic,0
X6SAVTH,2010-03-18,2011-02-18,Male,29,2010-03-18,1,Saloon,Black,Ford,,,Car Classic,1
X6SYMKM,2010-06-29,2011-06-28,Female,41,2010-06-29,2,Saloon,Black,Honda,Amuwo-Odofin,Amuwo-Odofin,Car Classic,0
X6UHD5V,2010-08-15,2011-08-14,Joint Gender,50,2010-08-15,1,Saloon,,TOYOTA,,,CarSafe,0
X6ZJDAN,2010-02-05,2011-02-04,Female,37,2010-02-05,2,JEEP,,Hyundai,Eti-Osa,Eti-Osa,Car Classic,0
X71B4P2,2010-06-03,2011-06-02,Female,38,2010-06-03,1,Saloon,,Kia,,,CarSafe,0
X78PW27,2010-07-17,2011-07-16,Male,47,2010-07-17,3,Saloon,Green,Hyundai,Eti-Osa,Eti-Osa,CarSafe,0
X7YC41E,2010-12-02,2011-12-01,NOT STATED,50,2010-12-02,1,,,,,,CarSafe,0
X80A1AP,2010-02-25,2011-02-24,Male,41,2010-02-25,2,JEEP,,TOYOTA,Victoria Island,Lagos,Car Classic,0
X87F79Y,2010-07-15,2011-07-14,Male,40,2010-07-15,1,Saloon,,TOYOTA,,,CarSafe,0
X8AAJ3U,2010-11-01,2011-10-31,Male,38,2010-11-01,1,,,,,,Car Classic,0
X8IKF0I,2010-04-04,2011-04-03,Male,32,2010-04-04,1,Saloon,Grey,TOYOTA,,,Car Classic,1
X8STPID,2010-01-28,2011-01-27,Male,33,2010-01-28,1,Saloon,As Attached,TOYOTA,Oredo,Benue,Car Classic,1
X8UJVW7,2010-01-03,2011-01-02,Male,38,2010-01-03,1,Saloon,,Nissan,,,CarSafe,1
X8UZ2HK,2010-12-23,2011-03-22,Male,43,2010-12-23,1,JEEP,Grey,Lexus,Oshodi-Isolo,Oshodi-Isolo,Car Classic,0
X8YK1A8,2010-03-19,2011-03-18,Female,39,2010-03-19,1,JEEP,White,Lexus,Oshodi-Isolo,Oshodi-Isolo,Car Classic,0
X90TJ96,2010-02-13,2011-02-12,Female,43,2010-02-13,1,Saloon,Silver,Mazda,Amuwo-Odofin,Amuwo-Odofin,Car Classic,0
X976RMJ,2010-12-05,2011-12-04,Male,45,2010-12-05,1,,,,,,CarSafe,0
X9FIZFY,2010-12-12,2011-12-11,Male,40,2010-12-12,1,,,,,,CarSafe,0
X9WPOKQ,2010-02-20,2011-02-19,Female,29,2010-02-20,1,Saloon,Black,TOYOTA,,,Car Classic,0
X9ZL6KS,2010-10-09,2011-01-08,Male,36,2010-10-09,1,Saloon,,Honda,,,Car Plus,1
XA081H0,2010-09-16,2011-09-15,Male,35,2010-09-16,1,Saloon,,TOYOTA,Ijebu North,Ijebu-North,Car Classic,0
XA9X1B6,2010-06-15,2011-06-14,Joint Gender,60,2010-06-15,1,Saloon,,Mercedes,,,CarSafe,0
XAAT5LP,2010-08-09,2011-08-08,Male,26,2010-08-09,1,,,,,,CarSafe,0
XABOWJV,2010-06-07,2011-06-06,Male,42,2010-06-07,1,Saloon,,TOYOTA,,,CarSafe,0
XAHPO7M,2010-03-04,2011-03-03,Entity,5,2010-03-04,1,Truck,,DAF,Victoria Island,Lagos,CVTP,0
XALEQXH,2010-05-24,2011-05-23,Male,38,2010-05-24,1,Saloon,Grey,TOYOTA,,,Car Classic,0
XAM0798,2010-04-16,2011-04-15,Male,66,2010-04-16,1,Saloon,,TOYOTA,IbadanCentral,Benue,Customized Motor,0
XAOJVHZ,2010-05-15,2011-05-14,Male,45,2010-05-15,2,Saloon,Blue,TOYOTA,Victoria Island,Lagos,Car Classic,0
XAOTIRV,2010-11-25,2011-11-24,Male,52,2010-11-25,1,,,,,,Car Classic,0
XATET4E,2010-12-19,2011-12-18,Male,6,2010-12-19,2,,,,,,CVTP,0
XB1B3Z7,2010-11-17,2011-11-16,Male,54,2010-11-17,1,Saloon,Black,Mercedes,Ikeja,Lagos,Car Classic,0
XB2TIPA,2010-05-09,2011-05-08,Female,42,2010-05-09,1,JEEP,As Attached,TOYOTA,Victoria Island,Lagos,Car Classic,0
XB950F6,2010-05-16,2011-05-15,Female,35,2010-05-16,1,Saloon,Grey,Hyundai,Ikeja,Lagos,Car Classic,0
XB9WC4G,2010-06-28,2011-06-27,Male,45,2010-06-28,1,Saloon,,TOYOTA,,,CarSafe,0
XBERWZX,2010-05-16,2011-05-15,Male,42,2010-05-16,2,JEEP,Black,Honda,Lagos Mainland,Lagos,Car Plus,0
XBI7KSU,2010-09-24,2011-09-23,Male,34,2010-09-24,1,,,,,,Car Classic,0
XBQPKRK,2010-05-20,2011-03-11,Male,20,2010-05-20,1,JEEP,,Mercedes,Wuse 11,Abuja,Car Classic,0
XBU7TYE,2010-11-13,2011-05-13,Male,41,2010-11-13,1,,,,,,Car Classic,0
XBWANKV,2010-05-31,2011-05-30,Male,29,2010-05-31,1,JEEP,Black,TOYOTA,,,Car Classic,0
XBYYOA7,2010-05-10,2011-05-09,Male,29,2010-05-10,1,Saloon,White,Mercedes,ONDO,Ondo,Car Classic,0
XCELDNY,2010-12-06,2011-12-05,Male,40,2010-12-06,1,,,,,,CarSafe,0
